,text,is_question,label,first_word,indexed_start,question_start,last_four_chars,ends_with_ks,contains_ks,lower_start,upper_start,contains_prompt_word,starts_with_prompt_word,single_word
1201,v) Compare the key concepts of Science. (1 Marks),1,Yes,v),1,0,rks),1,1,1,0,1,1,0
326,rshipped God when tt faster (5 marks),1,tbd,rshipped,0,0,rks),1,1,1,0,1,0,0
957,"24, a) State five objectives of Devolution. b) Explain five ways in which the government of Kenya ensures effective utilization of public funds. (10 marks)",1,tbd,"24,",0,0,rks),1,1,0,0,1,0,0
700,Faith mks practices can vary significantly across denominations,0,no,faith,0,0,ions,0,0,0,1,0,0,0
1512,General statement about Astronomy with no specific question or query.,0,no,general,0,0,ery.,0,0,0,1,0,0,0
1686,LXVI) Explain the key concepts of Literature. (7 Marks),1,Yes,lxvi),0,0,rks),1,1,0,1,1,1,0
719,112. Outline the key concepts of Mathematics. (10 Marks),1,Yes,112.,1,0,rks),1,1,0,0,0,0,0
1703,The cat sat on the mat. The painting was a masterpiece of color and emotion.,0,No,the,0,0,ion.,0,0,0,1,0,0,0
994,The painting was a masterpiece of color and emotion. Music has a way of bringing people together.,0,No,the,0,0,her.,0,0,0,1,0,0,0
1465,I) Outline the key concepts of Economics. (9 Marks),1,Yes,i),1,0,rks),1,1,0,1,0,0,0
1483,They went for a long hike in the mountains. They went for a long hike in the mountains.,0,No,they,0,0,ins.,0,0,0,1,0,0,0
160,DATE: 6% September 2021,0,tbd,date:,0,0,2021,0,0,0,1,0,0,0
816,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
639,"[in programming, giving an illustration using a flowchart for each. ia (6 Marks)",1,tbd,[in,0,0,rks),1,1,0,0,0,0,0
520,(ii) State and explain any FIVE ways by which alcohol use raises the risk of cancer [6Mks] d. (i) State FOUR importance of personal hygiene x [4Mks],1,tbd,(ii),1,0,Mks],1,1,0,0,1,0,0
1292,25. Summarize the key concepts of Mathematics. (1 Marks),1,Yes,25.,1,0,rks),1,1,0,0,0,0,0
602,Strathmore,0,tbd,strathmore,0,0,more,0,0,0,1,0,0,1
198,43. Describe the key concepts of Literature. (3 Marks),1,Yes,43.,1,0,rks),1,1,0,0,1,1,0
1795,General statement about Astronomy with no specific question or query.,0,no,general,0,0,ery.,0,0,0,1,0,0,0
1693,LXXIII) Compare the key concepts of Literature. (1 Marks),1,Yes,lxxiii),0,0,rks),1,1,0,1,1,1,0
414,151. Outline the key concepts of History. (9 Marks),1,Yes,151.,1,0,rks),1,1,0,0,0,0,0
98,Technology is evolving at a rapid pace. The painting was a masterpiece of color and emotion.,0,No,technology,0,0,ion.,0,0,0,1,0,0,0
827,182. Compare the key concepts of Science. (10 Marks),1,Yes,182.,1,0,rks),1,1,0,0,1,1,0
785,Ecosystems depend on rks balancing competing species interactions,0,no,ecosystems,0,0,ions,0,0,0,1,0,0,0
158,59) Describe an important concept in Physical Education and its significance. (5 marks),1,yes,59),0,0,rks),1,1,0,0,1,1,0
423,d) Define the key concepts of Science. (5 Marks),1,Yes,d),1,0,rks),1,1,1,0,1,1,0
1687,136. Describe the key concepts of Physics. (7 Marks),1,Yes,136.,1,0,rks),1,1,0,0,1,1,0
481,(b) Describe any FIVE malaria prevention and control strategies [10Mks],1,tbd,(b),1,0,Mks],1,1,0,0,1,1,0
1771,97) Describe an important concept in English Literature and its significance. (5 marks),1,yes,97),0,0,rks),1,1,0,0,1,1,0
673,Faith practices can vary significantly across denominations mks),0,no,faith,0,0,mks),1,1,0,1,0,0,0
880,XIV) Outline the key concepts of Economics. (8 Marks),1,Yes,xiv),0,0,rks),1,1,0,1,0,0,0
1598,a) State six similarities in the biblical stories of creation in genesis 1 and 2 (6 mks),1,yes,a),1,0,mks),1,1,1,0,0,0,0
1532,Government. (2marks),1,tbd,government.,0,0,rks),1,1,0,1,0,0,0
451,b). Explain the following System development life cycle stages in program development. (6 Marks),1,tbd,b).,0,0,rks),1,1,1,0,1,1,0
1121,Mathematical proofs are crucial for mks verifying truths,0,no,mathematical,0,0,uths,0,0,0,1,0,0,0
180,Quantum mks mechanics explores particles at the smallest scales,0,no,quantum,0,0,ales,0,0,0,1,0,0,0
394,LXXX) Describe the key concepts of Literature. (1 Marks),1,Yes,lxxx),0,0,rks),1,1,0,1,1,1,0
583,He cooked a delicious meal for dinner. She enjoys reading books in her free time.,0,No,he,0,0,ime.,0,0,0,1,0,0,0
1310,Ancient Egyptians developed one of the first ks) writing systems,0,no,ancient,0,0,tems,0,1,0,1,0,0,0
1550,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
1323,Genetic diversity stems from mutations during reproduction ks),0,no,genetic,0,0, ks),1,1,0,1,0,0,0
1491,They went for a long hike in the mountains. They went for a long hike in the mountains.,0,No,they,0,0,ins.,0,0,0,1,0,0,0
1638,The cat sat on the mat. They went for a long hike in the mountains.,0,No,the,0,0,ins.,0,0,0,1,0,0,0
1557,XXIV) Analyze the key concepts of Economics. (8 Marks),1,Yes,xxiv),0,0,rks),1,1,0,1,1,1,0
813,It was a sunny day in Paris. It was a sunny day in Paris.,0,No,it,0,0,ris.,0,0,0,1,0,0,0
895,Technology is evolving at a rapid pace. He cooked a delicious meal for dinner.,0,No,technology,0,0,ner.,0,0,0,1,0,0,0
669,62. Discuss the key concepts of Mathematics. (8 Marks),1,Yes,62.,1,0,rks),1,1,0,0,1,1,0
144,165. Discuss the key concepts of Economics. (10 Marks),1,Yes,165.,1,0,rks),1,1,0,0,1,1,0
1374,Ha honeny hee | mentation. (6 Ma»’k ne,0,tbd,ha,0,0,k ne,0,0,0,1,0,0,0
1293,127. Summarize the key concepts of History. (4 Marks),1,Yes,127.,1,0,rks),1,1,0,0,0,0,0
425,Black holes are regions of rks space with strong gravity,0,no,black,0,0,vity,0,0,0,1,0,0,0
641,STRATHMORE INSTITUTE OF MATHEMATICAL SCIENCES (SIMS),0,tbd,strathmore,0,0,IMS),0,0,0,1,0,0,0
1271,a) Describe the call of Abraham. mks),1,tbd,a),1,0,mks),1,1,1,0,1,1,0
1801,NAME pei AMIE NMED Eliseo srssresite ADM NOW ARS iovevsvesere,0,tbd,name,0,0,sere,0,0,0,1,0,0,0
620,c) Identify seven examples of covenants made in Kenya today (7 mks),1,yes,c),1,0,mks),1,1,1,0,0,0,0
297,Moral codes from ks) religions influence societal laws,0,no,moral,0,0,laws,0,1,0,1,0,0,0
771,b) State six ways in which God would punish Israel for her evils according to Amos. (6 marks),1,tbd,b),1,0,rks),1,1,1,0,0,0,0
1717,l) Explain the key concepts of Geography. (5 Marks),1,Yes,l),1,0,rks),1,1,1,0,1,1,0
90,c) Discuss the key concepts of History. (6 Marks),1,Yes,c),1,0,rks),1,1,1,0,1,1,0
42,Algebra is essential for solving ks) equations and inequalities,0,no,algebra,0,0,ties,0,1,0,1,0,0,0
1630,The painting was a masterpiece of color and emotion. He cooked a delicious meal for dinner.,0,No,the,0,0,ner.,0,0,0,1,0,0,0
1745,155. Summarize the key concepts of Geography. (7 Marks),1,Yes,155.,1,0,rks),1,1,0,0,0,0,0
133,Describe Photosynthesis converts solar energy into chemical energy rks,0,no,describe,0,0, rks,0,0,0,1,1,1,0
1481,(3 Marks),1,tbd,(3,0,0,rks),1,1,0,0,0,0,0
817,Technology is evolving at a rapid pace. The painting was a masterpiece of color and emotion.,0,No,technology,0,0,ion.,0,0,0,1,0,0,0
930,They went for a long hike in the mountains. The cat sat on the mat.,0,No,they,0,0,mat.,0,0,0,1,0,0,0
1677,(ii) State and explain any FIVE methods of Prevention and Control of HIV/AIDs [10Mks],1,tbd,(ii),1,0,Mks],1,1,0,0,1,0,0
980,XII) Explain the key concepts of Science. (2 Marks),1,Yes,xii),0,0,rks),1,1,0,1,1,1,0
166,n) Compare the key concepts of Biology. (4 Marks),1,Yes,n),1,0,rks),1,1,1,0,1,1,0
731,y) Explain the key concepts of Literature. (9 Marks),1,Yes,y),1,0,rks),1,1,1,0,1,1,0
293,26. Analyze the key concepts of Mathematics. (4 Marks),1,Yes,26.,1,0,rks),1,1,0,0,1,1,0
1711,b) In what ways did prophet Jeremiah suffer while carrying out his work in Judah. (6 mks),1,yes,b),1,0,mks),1,1,1,0,1,0,0
841,They went for a long hike in the mountains. He cooked a delicious meal for dinner.,0,No,they,0,0,ner.,0,0,0,1,0,0,0
351,Music has a way of bringing people together. Technology is evolving at a rapid pace.,0,No,music,0,0,ace.,0,0,0,1,0,0,0
576,Cells are the basic building blocks of all organisms mks,0,no,cells,0,0, mks,0,0,0,1,0,0,0
805,It was a sunny day in Paris. The painting was a masterpiece of color and emotion.,0,No,it,0,0,ion.,0,0,0,1,0,0,0
1704,A/ Be ee (25 MARKS),0,tbd,a/,0,0,RKS),0,0,0,1,0,0,0
972,"Paper 2,",0,tbd,paper,0,0,"r 2,",0,0,0,1,0,0,0
1443,The cat sat on the mat. She enjoys reading books in her free time.,0,No,the,0,0,ime.,0,0,0,1,0,0,0
1765,Revolution. . (2marks),1,tbd,revolution.,0,0,rks),1,1,0,1,0,0,0
846,Gravity affects the motion of objects on Earth ks,0,no,gravity,0,0,h ks,0,0,0,1,0,0,0
462,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
379,b) Outline the social injustices condemned by prophet Amos in Israel.,1,tbd,b),1,0,ael.,0,0,1,0,0,0,0
336,State two types of government expenditure in Kenya. (@ marks),1,tbd,state,0,0,rks),1,1,0,1,0,0,0
1615,50) Describe an important concept in Environmental Science and its significance. (10 marks),1,yes,50),0,0,rks),1,1,0,0,1,1,0
1770,a) Explain the key concepts of Economics. (3 Marks),1,Yes,a),1,0,rks),1,1,1,0,1,1,0
1463,The cat sat on the mat. Technology is evolving at a rapid pace.,0,No,the,0,0,ace.,0,0,0,1,0,0,0
1712,x) Describe the key concepts of Physics. (9 Marks),1,Yes,x),1,0,rks),1,1,1,0,1,1,0
1189,(4 Marks),0,tbd,(4,0,0,rks),1,1,0,0,0,0,0
1679,L) Explain the key concepts of Geography. (7 Marks),1,Yes,l),1,0,rks),1,1,0,1,1,1,0
1041,123. Explain the key concepts of Physics. (10 Marks),1,Yes,123.,1,0,rks),1,1,0,0,1,1,0
1741,She enjoys reading books in her free time. The cat sat on the mat.,0,No,she,0,0,mat.,0,0,0,1,0,0,0
331,LXI) Define the key concepts of Physics. (5 Marks),1,Yes,lxi),0,0,rks),1,1,0,1,1,1,0
1200,35) Describe an important concept in Environmental Science and its significance. (6 marks),1,yes,35),0,0,rks),1,1,0,0,1,1,0
321,The painting was a masterpiece of color and emotion. Technology is evolving at a rapid pace.,0,No,the,0,0,ace.,0,0,0,1,0,0,0
1386,It was a sunny day in Paris. Technology is evolving at a rapid pace.,0,No,it,0,0,ace.,0,0,0,1,0,0,0
1228,XXIII) Summarize the key concepts of Physics. (6 Marks),1,Yes,xxiii),0,0,rks),1,1,0,1,0,0,0
1571,He cooked a delicious meal for dinner. They went for a long hike in the mountains.,0,No,he,0,0,ins.,0,0,0,1,0,0,0
169,Ancient Egyptians developed one of the first writing systems ks),0,no,ancient,0,0, ks),1,1,0,1,0,0,0
12,b) In what al ways é 2 iid the coming of the Holy Spirit transform the life of Peter on the Day of ~~,1,tbd,b),1,0,f ~~,0,0,1,0,1,0,0
173,l) Describe the key concepts of History. (2 Marks),1,Yes,l),1,0,rks),1,1,1,0,1,1,0
654,Cells are the basic building blocks of all organisms rks,0,no,cells,0,0, rks,0,0,0,1,0,0,0
263,Mathematical proofs are crucial for verifying truths ks,0,no,mathematical,0,0,s ks,0,0,0,1,0,0,0
1250,She enjoys reading books in her free time. He cooked a delicious meal for dinner.,0,No,she,0,0,ner.,0,0,0,1,0,0,0
1624,9) Describe an important concept in Art and its significance. (9 marks),1,yes,9),0,0,rks),1,1,0,0,1,1,0
677,"(. Using a in a pseudo code and a flowchart, write a solution of a problem to calculate the area of a circle using the formula area = J) r°, where JI=3.14 and r is radius. (6 Marks)",1,tbd,(.,0,0,rks),1,1,0,0,1,0,0
261,16. Outline the key concepts of History. (8 Marks),1,Yes,16.,1,0,rks),1,1,0,0,0,0,0
1197,She enjoys reading books in her free time. Music has a way of bringing people together.,0,No,she,0,0,her.,0,0,0,1,0,0,0
140,World War II reshaped global power dynamics significantly mks),0,no,world,0,0,mks),1,1,0,1,0,0,0
553,59. Outline the key concepts of History. (6 Marks),1,Yes,59.,1,0,rks),1,1,0,0,0,0,0
869,The cat sat on the mat. She enjoys reading books in her free time.,0,No,the,0,0,ime.,0,0,0,1,0,0,0
1383,Define Algebra is essential for solving equations and inequalities rks],0,no,define,0,0,rks],1,1,0,1,1,1,0
1125,Black holes are regions of space with strong gravity rks,0,no,black,0,0, rks,0,0,0,1,0,0,0
1074,She enjoys reading books in her free time. He cooked a delicious meal for dinner.,0,No,she,0,0,ner.,0,0,0,1,0,0,0
562,197. Summarize the key concepts of Physics. (8 Marks),1,Yes,197.,1,0,rks),1,1,0,0,0,0,0
141,"SECTION S4 (25MK 1 17,",0,tbd,section,0,0," 17,",0,0,0,1,0,0,0
1573,81. Compare the key concepts of Geography. (6 Marks),1,Yes,81.,1,0,rks),1,1,0,0,1,1,0
535,c) List eight moral values that Christians can acquire from the life of prophet Jeremiah. (8 mks),1,yes,c),1,0,mks),1,1,1,0,0,0,0
227,He cooked a delicious meal for dinner. They went for a long hike in the mountains.,0,No,he,0,0,ins.,0,0,0,1,0,0,0
730,"Examine the importance of data quality in risk analytics, discuss the potential impact of incomplete or incorrect data on risk prediction models, and propose strategies for mitigating these issues. (4 marks)",1,Yes,examine,0,0,rks),1,1,0,1,1,0,0
793,Information related to Physics that does not ask for a response.,0,no,information,0,0,nse.,0,0,0,1,1,0,0
831,22. Discuss the key concepts of Geography. (9 Marks),1,Yes,22.,1,0,rks),1,1,0,0,1,1,0
413,She enjoys reading books in her free time. The cat sat on the mat.,0,No,she,0,0,mat.,0,0,0,1,0,0,0
328,She enjoys reading books in her free time. She enjoys reading books in her free time.,0,No,she,0,0,ime.,0,0,0,1,0,0,0
971,XCVII) Summarize the key concepts of Economics. (6 Marks),1,Yes,xcvii),0,0,rks),1,1,0,1,0,0,0
302,Page 1 of 4 (7 marks),1,tbd,page,0,0,rks),1,1,0,1,0,0,0
1145,XXII) Describe the key concepts of Science. (7 Marks),1,Yes,xxii),0,0,rks),1,1,0,1,1,1,0
1190,It was a sunny day in Paris. Music has a way of bringing people together.,0,No,it,0,0,her.,0,0,0,1,0,0,0
946,98) Describe an important concept in Accounting and its significance. (4 marks),1,yes,98),0,0,rks),1,1,0,0,1,1,0
1680,Industrial Revolution sparked major urban demographic shifts ks),0,no,industrial,0,0, ks),1,1,0,1,0,0,0
721,He cooked a delicious meal for dinner. The cat sat on the mat.,0,No,he,0,0,mat.,0,0,0,1,0,0,0
196,o) Analyze the key concepts of Economics. (10 Marks),1,Yes,o),1,0,rks),1,1,1,0,1,1,0
444,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
578,200. Explain the key concepts of Literature. (9 Marks),1,Yes,200.,1,0,rks),1,1,0,0,1,1,0
507,Jessons Christians learn from Israel’s election. (6 marks),1,tbd,jessons,0,0,rks),1,1,0,1,0,0,0
610,The painting was a masterpiece of color and emotion. She enjoys reading books in her free time.,0,No,the,0,0,ime.,0,0,0,1,0,0,0
1061,176. Analyze the key concepts of Economics. (9 Marks),1,Yes,176.,1,0,rks),1,1,0,0,1,1,0
1617,causes of conflict between parents and children in the contemporary society? @mks),1,tbd,causes,0,0,mks),1,1,1,0,0,0,0
3,She enjoys reading books in her free time. He cooked a delicious meal for dinner.,0,No,she,0,0,ner.,0,0,0,1,0,0,0
1048,UNIVERSITY,0,tbd,university,0,0,SITY,0,0,0,1,0,0,1
1114,Christian teachings often emphasize forgiveness and redemption mks),0,no,christian,0,0,mks),1,1,0,1,1,0,0
471,b) Describe the fruits of the Holy Spirit according to Galatians 5:22—26. (6 Marks),1,tbd,b),1,0,rks),1,1,1,0,1,1,0
324,12. Compare the key concepts of Geography. (8 Marks),1,Yes,12.,1,0,rks),1,1,0,0,1,1,0
5,LXXXVI) Explain the key concepts of Physics. (6 Marks),1,Yes,lxxxvi),0,0,rks),1,1,0,1,1,1,0
225,"4, S a) Describe the parable of the Sower. (8 mks)",1,tbd,"4,",0,0,mks),1,1,0,0,1,0,0
551,It was a sunny day in Paris. Technology is evolving at a rapid pace.,0,No,it,0,0,ace.,0,0,0,1,0,0,0
231,OF SEMESTER EXAMINATION,0,tbd,of,0,0,TION,0,0,0,1,0,0,0
40,"© 4-1) Identify seven reasons why man is consider’ naa (emote . fall o! J ie Biblical apie? eee ay, (6 marks)",1,tbd,©,0,0,rks),1,1,0,0,1,0,0
546,She enjoys reading books in her free time. Technology is evolving at a rapid pace.,0,No,she,0,0,ace.,0,0,0,1,0,0,0
245,139. Compare the key concepts of Physics. (10 Marks),1,Yes,139.,1,0,rks),1,1,0,0,1,1,0
1724,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
138,Name the first woman astronaut to travel into space. (Imark) 2,1,tbd,name,0,0,k) 2,0,0,0,1,0,0,0
1085,Instructions &,0,tbd,instructions,0,0,ns &,0,0,0,1,0,0,0
1589,The speed of light is constant in vacuum ks,0,no,the,0,0,m ks,0,0,0,1,0,0,0
1425,) Describe the law making process atthe National level in Kenya. (12 marks),1,tbd,),0,0,rks),1,1,0,0,1,1,0
1441,The cat sat on the mat. The cat sat on the mat.,0,No,the,0,0,mat.,0,0,0,1,0,0,0
836,The cat sat on the mat. Music has a way of bringing people together.,0,No,the,0,0,her.,0,0,0,1,0,0,0
449,c) How do Christians in Kenya show respect for places of worship? (6 mks),1,yes,c),1,0,mks),1,1,1,0,1,1,0
849,He cooked a delicious meal for dinner. She enjoys reading books in her free time.,0,No,he,0,0,ime.,0,0,0,1,0,0,0
986,74) Describe an important concept in Accounting and its significance. (8 marks),1,yes,74),0,0,rks),1,1,0,0,1,1,0
1706,It was a sunny day in Paris. The painting was a masterpiece of color and emotion.,0,No,it,0,0,ion.,0,0,0,1,0,0,0
1080,178. Explain the key concepts of Physics. (8 Marks),1,Yes,178.,1,0,rks),1,1,0,0,1,1,0
1651,The cat sat on the mat. The cat sat on the mat.,0,No,the,0,0,mat.,0,0,0,1,0,0,0
586,It was a sunny day in Paris. She enjoys reading books in her free time.,0,No,it,0,0,ime.,0,0,0,1,0,0,0
1597,134. Discuss the key concepts of Biology. (10 Marks),1,Yes,134.,1,0,rks),1,1,0,0,1,1,0
1778,Christian teachings often emphasize forgiveness and redemption ks),0,no,christian,0,0, ks),1,1,0,1,1,0,0
666,The painting was a masterpiece of color and emotion. She enjoys reading books in her free time.,0,No,the,0,0,ime.,0,0,0,1,0,0,0
440,Page 1 of 3,0,tbd,page,0,0,of 3,0,0,0,1,0,0,0
1678,MASTER OF SCIENCE IN DATA SCIENCE AND ANALYTICS,0,tbd,master,0,0,TICS,0,0,0,1,0,0,0
380,Music has a way of bringing people together. She enjoys reading books in her free time.,0,No,music,0,0,ime.,0,0,0,1,0,0,0
1337,| how it differs from the Newton-Raphson (3 Marks),1,tbd,|,0,0,rks),1,1,0,0,1,1,0
317,Information related to Physics that does not ask for a response.,0,no,information,0,0,nse.,0,0,0,1,1,0,0
446,Christian teachings often mks emphasize forgiveness and redemption,0,no,christian,0,0,tion,0,0,0,1,1,0,0
1044,d) Define the key concepts of Mathematics. (9 Marks),1,Yes,d),1,0,rks),1,1,1,0,1,1,0
322,180. Define the key concepts of Literature. (5 Marks),1,Yes,180.,1,0,rks),1,1,0,0,1,1,0
284,k) Outline the key concepts of Physics. (6 Marks),1,Yes,k),1,0,rks),1,1,1,0,0,0,0
